wall_time,ros_time,x,y,z,vx,vy,vz,actual_yaw,expected_x,expected_y,expected_z,expected_vx,expected_vy,expected_vz,expected_ax,expected_ay,expected_az,expected_yaw,expected_yaw_dot,pos_cmd_age_sec,position_error_to_expected_m,velocity_error_to_expected_m,yaw_error_rad,mode,armed,active_goal_index,active_goal_x,active_goal_y,active_goal_z,active_goal_distance_m,cross_track_m,along_track_m
1.554,0.992000,-0.002523,0.001566,4.466771,-0.011582,0.008947,0.076204,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548623,57.281999,0.000000
1.591,1.028000,-0.002836,0.001857,4.468839,-0.012067,0.010040,0.076101,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548643,57.282219,0.000000
1.622,1.060000,-0.003151,0.002177,4.470695,-0.012907,0.011113,0.075717,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548677,57.282432,0.000000
1.655,1.096000,-0.003472,0.002513,4.472338,-0.013149,0.012505,0.074972,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548732,57.282646,0.000000
1.692,1.128000,-0.003881,0.002985,4.474087,-0.014254,0.014423,0.074087,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548824,57.282907,0.000000
1.723,1.160000,-0.004257,0.003411,4.475257,-0.007084,0.009650,0.073947,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548953,57.283149,0.000000
1.755,1.192000,-0.004337,0.003647,4.476051,-0.007538,0.010895,0.071813,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548887,57.283160,0.000000
1.793,1.228000,-0.004397,0.003893,4.476683,-0.008012,0.012366,0.071046,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548815,57.283149,0.000000
1.825,1.264000,-0.004471,0.004221,4.477349,-0.008772,0.013132,0.071172,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548731,57.283128,0.000000
1.856,1.292000,-0.004508,0.004416,4.477718,-0.008858,0.014010,0.071492,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548677,57.283109,0.000000
1.893,1.332000,-0.004547,0.004766,4.478312,-0.009102,0.015871,0.072401,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548560,57.283049,0.000000
1.924,1.360000,-0.004607,0.005087,4.478806,-0.009579,0.017090,0.073524,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548481,57.283017,0.000000
1.957,1.392000,-0.004641,0.005344,4.479114,0.015531,0.008915,0.070462,1.570726,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548412,57.282978,0.000000
1.993,1.428000,-0.004666,0.005565,4.479123,0.015327,0.008693,0.063721,1.570742,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548374,57.282940,0.000000
2.026,1.460000,-0.004681,0.005752,4.478878,0.015206,0.008558,0.056954,1.570784,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548360,57.282902,0.000000
2.059,1.492000,-0.004684,0.005905,4.478403,0.015191,0.008443,0.051027,1.570864,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.548366,57.282863,0.000000
2.096,1.528000,-0.004648,0.006035,4.477513,0.014228,0.006990,0.044188,1.570859,0.055125,0.034677,4.500187,0.023874,0.009172,0.051389,0.763902,0.133751,0.077290,0.031416,2.748894,0.008887,0.070052,0.012234,1.539443,,false,0,55.000000,16.000000,10.000000,57.548380,57.282791,0.000000
2.130,1.564000,-0.004583,0.006074,4.476592,0.012903,0.006383,0.038717,1.570873,0.228509,0.110821,4.549144,0.073674,0.024532,0.060238,1.933189,0.751565,0.420184,0.113097,3.117049,0.000793,0.265645,0.066974,1.457775,,false,0,55.000000,16.000000,10.000000,57.548395,57.282718,0.000000
2.160,1.592000,-0.004482,0.006046,4.475528,0.011442,0.005608,0.034074,1.570937,0.308752,0.158581,4.577933,0.148196,0.058560,0.079174,2.689370,1.353135,0.764984,0.163363,3.138525,0.000222,0.363138,0.153426,1.407575,,false,0,55.000000,16.000000,10.000000,57.548409,57.282629,0.000000
2.198,1.628000,-0.004367,0.005957,4.474360,0.010391,0.005650,0.029911,1.570958,0.458539,0.253656,4.634119,0.230680,0.104474,0.104227,3.182260,1.878799,1.017521,0.202693,2.559725,0.008279,0.548781,0.252618,1.368265,,false,0,55.000000,16.000000,10.000000,57.548436,57.282544,0.000000
2.230,1.660000,-0.004250,0.005819,4.473138,0.009308,0.005304,0.026813,1.570961,0.535401,0.300460,4.663127,0.325510,0.162639,0.135628,3.570581,2.297732,1.206287,0.206913,0.415662,0.007354,0.643532,0.369566,1.364049,,false,0,55.000000,16.000000,10.000000,57.548480,57.282470,0.000000
2.264,1.696000,-0.004124,0.005625,4.471911,0.008212,0.004876,0.024303,1.571084,0.680356,0.395981,4.714514,0.476908,0.262867,0.186059,3.980085,2.690091,1.288399,0.199565,-0.307638,0.000458,0.824468,0.558928,1.371519,,false,0,55.000000,16.000000,10.000000,57.548532,57.282403,0.000000
2.299,1.728000,-0.003944,0.005319,4.470405,0.007046,0.004110,0.020612,1.571079,0.814553,0.483257,4.757299,0.591376,0.341714,0.221374,4.183158,2.947309,1.222918,0.193171,-0.491719,0.005725,0.990288,0.704077,1.377908,,false,0,55.000000,16.000000,10.000000,57.548589,57.282315,0.000000
2.333,1.764000,-0.003786,0.005023,4.469214,0.005357,0.003756,0.017851,1.571105,0.948079,0.572983,4.796270,0.763230,0.465392,0.266409,4.398255,3.189494,0.992459,0.185422,-0.477150,0.002005,1.155678,0.921553,1.385684,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548635,57.282247,0.000000
2.363,1.792000,-0.003619,0.004688,4.468077,0.003902,0.003031,0.015845,1.571117,1.013538,0.616463,4.812429,0.852101,0.530056,0.284495,4.483239,3.263297,0.807159,0.182060,-0.451663,0.010414,1.235903,1.034104,1.389056,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548677,57.282179,0.000000
2.400,1.828000,-0.003436,0.004332,4.467007,0.002505,0.002606,0.014206,1.571111,1.141794,0.700291,4.839696,1.034155,0.661051,0.308090,4.609846,3.240062,0.361666,0.175610,-0.418196,0.006788,1.390974,1.258658,1.395500,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548704,57.282103,0.000000
2.431,1.860000,-0.003224,0.003840,4.465793,0.000964,0.002927,0.012859,1.571074,1.218587,0.749175,4.855017,1.186762,0.765251,0.314013,4.683114,3.127356,-0.028557,0.171228,-0.238861,0.007432,1.483187,1.441509,1.399846,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548755,57.282037,0.000000
2.464,1.896000,-0.003106,0.003527,4.465142,0.000206,0.002422,0.012159,1.571046,1.327210,0.817580,4.870379,1.324602,0.853902,0.309071,4.686339,2.917574,-0.371234,0.166815,-0.343384,0.012106,1.611409,1.602248,1.404231,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548792,57.282011,0.000000
2.500,1.928000,-0.002902,0.002988,4.464199,-0.000861,0.001889,0.011613,1.571002,1.446459,0.890276,4.885070,1.517917,0.965889,0.285277,4.672300,2.456790,-0.817013,0.161619,-0.309622,0.008475,1.750731,1.819582,1.409382,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548838,57.281966,0.000000
2.533,1.960000,-0.002749,0.002530,4.463568,-0.002290,0.001805,0.010991,1.570954,1.549690,0.949693,4.894237,1.671595,1.039424,0.254336,4.593431,1.902946,-1.089325,0.157634,-0.243829,0.007078,1.868866,1.984379,1.413319,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548879,57.281947,0.000000
2.566,1.992000,-0.002597,0.002068,4.463054,-0.003197,0.001143,0.010945,1.570937,1.621263,0.989438,4.900995,1.802008,1.084069,0.222067,4.579734,1.199623,-1.205169,0.155269,-0.194384,0.011269,1.950285,2.115671,1.415668,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548912,57.281930,0.000000
2.611,2.028000,-0.002434,0.001655,4.462650,-0.003960,0.001024,0.010962,1.570932,1.717943,1.041295,4.908841,1.987268,1.114265,0.172247,4.576371,0.524076,-1.238105,0.185192,2.312270,0.008538,2.059037,2.286987,1.385740,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548910,57.281889,0.000000
2.643,2.060000,-0.002293,0.001237,4.462372,-0.004764,0.001379,0.010916,1.570943,1.813522,1.090115,4.913648,2.134808,1.131443,0.133573,4.407603,0.443644,-1.176046,0.235457,3.037927,0.006382,2.164831,2.422778,1.335485,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548918,57.281870,0.000000
2.676,2.096000,-0.002173,0.000832,4.462206,-0.005031,0.001432,0.010799,1.570870,1.874980,1.121946,4.916936,2.253369,1.141339,0.101584,4.061070,0.263246,-1.108874,0.278915,3.063044,0.011664,2.233244,2.531403,1.291955,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548932,57.281868,0.000000
2.710,2.128000,-0.002035,0.000343,4.462160,-0.005448,0.000751,0.011662,1.570843,1.987047,1.174862,4.919453,2.395260,1.150457,0.062900,3.680411,0.142961,-1.034927,0.286284,0.283489,0.008115,2.354795,2.662301,1.284559,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548941,57.281872,0.000000
2.742,2.160000,-0.001926,-0.000038,4.462247,-0.005898,0.001029,0.012141,1.570819,2.074921,1.215345,4.920665,2.506112,1.152499,0.030974,3.168836,-0.042489,-0.957144,0.283260,-0.139719,0.006527,2.449612,2.763410,1.287559,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548934,57.281874,0.000000
2.775,2.196000,-0.001833,-0.000410,4.462447,-0.006135,0.001430,0.012960,1.570828,2.148734,1.248487,4.921078,2.587925,1.148956,0.005189,2.655640,-0.215340,-0.883525,0.279972,-0.230490,0.011995,2.528838,2.836552,1.290855,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548929,57.281888,0.000000
2.810,2.228000,-0.001754,-0.000681,4.462726,-0.006418,0.001480,0.013875,1.570816,2.255840,1.294790,4.920541,2.679853,1.135923,-0.028008,1.938824,-0.433178,-0.775952,0.275651,-0.229433,0.006591,2.642834,2.916293,1.295166,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548902,57.281889,0.000000
2.855,2.260000,-0.001699,-0.000943,4.463100,-0.006803,0.001943,0.014686,1.570826,2.340980,1.330241,4.919292,2.735244,1.120550,-0.051556,1.533784,-0.520114,-0.695878,0.272575,-0.198006,0.011873,2.732820,2.962177,1.298250,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548887,57.281909,0.000000
2.886,2.292000,-0.001661,-0.001198,4.463560,-0.006969,0.002215,0.015408,1.570844,2.416616,1.360813,4.917633,2.771790,1.104529,-0.069987,1.098277,-0.615388,-0.621602,0.269726,-0.208821,0.010674,2.812352,2.990634,1.301118,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548877,57.281943,0.000000
2.920,2.328000,-0.001637,-0.001498,4.464245,-0.007208,0.002234,0.016730,1.570886,2.524597,1.403090,4.914500,2.805424,1.078072,-0.092872,0.632567,-0.688182,-0.525492,0.266016,-0.196931,0.005520,2.925313,3.013360,1.304870,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548872,57.282005,0.000000
2.954,2.360000,-0.001630,-0.001737,4.464881,-0.008027,0.002525,0.017993,1.570895,2.610675,1.435755,4.911438,2.822208,1.056106,-0.108648,0.411178,-0.685130,-0.460531,0.263353,-0.172320,0.008262,3.014952,3.022631,1.307542,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548870,57.282065,0.000000
2.986,2.392000,-0.001634,-0.001980,4.465567,-0.008108,0.002661,0.017875,1.570928,2.687912,1.464375,4.908319,2.829627,1.036509,-0.120688,0.145606,-0.705184,-0.401157,0.260842,-0.183725,0.010406,3.095138,3.023372,1.310086,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548875,57.282136,0.000000
3.023,2.432000,-0.001647,-0.002157,4.466253,-0.008214,0.003006,0.017987,1.570961,2.799448,1.504681,4.903281,2.831139,1.008840,-0.135278,-0.046917,-0.670354,-0.329841,0.257518,-0.178202,0.008874,3.210559,3.016143,1.313443,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548871,57.282198,0.000000
3.056,2.460000,-0.001676,-0.002309,4.466940,-0.008463,0.003118,0.018449,1.570949,2.885989,1.535245,4.899011,2.829786,0.988669,-0.145225,-0.060518,-0.597517,-0.289048,0.255063,-0.156911,0.003284,3.299904,3.008946,1.315886,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548875,57.282269,0.000000
3.093,2.496000,54.999641,15.996983,4.467655,-0.007144,-0.005597,0.018768,0.495133,2.998107,1.573998,4.893046,2.826120,0.966235,-0.155735,-0.113630,-0.521789,-0.237412,0.251956,-0.152268,0.000102,53.966314,3.000382,0.243178,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.532346,0.003039,0.000000
3.134,2.528000,54.999573,15.996823,4.468564,-0.007588,-0.005499,0.018857,0.495143,3.075678,1.600361,4.888691,2.823223,0.952528,-0.162018,-0.105597,-0.460519,-0.209558,0.249723,-0.163479,0.008435,53.884371,2.993998,0.245420,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.531437,0.003205,0.000000
3.170,2.560000,54.999516,15.996729,4.469280,-0.006902,-0.004942,0.018449,0.495308,3.165425,1.630445,4.883440,2.819880,0.938831,-0.168218,-0.098099,-0.394251,-0.178456,0.247436,-0.146618,0.008157,53.789726,2.986009,0.247872,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.530721,0.003307,0.000000
3.204,2.592000,54.999458,15.996663,4.469981,-0.006910,-0.004723,0.018488,0.495837,3.254889,1.660076,4.878022,2.816910,0.927175,-0.173481,-0.082380,-0.332628,-0.150787,0.245140,-0.141286,0.006910,53.695481,2.979806,0.250698,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.530020,0.003381,0.000000
3.238,2.628000,54.999378,15.996619,4.470663,-0.007359,-0.003786,0.018582,0.496141,3.355910,1.693160,4.871712,2.814322,0.916346,-0.178397,-0.059262,-0.269770,-0.123024,0.242375,-0.154526,0.008100,53.589156,2.974445,0.253766,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.529338,0.003437,0.000000
3.269,2.660000,54.999275,15.996606,4.471447,-0.007150,-0.003575,0.018214,0.496377,3.445865,1.722346,4.865954,2.812756,0.908519,-0.181969,-0.038245,-0.220506,-0.100579,0.240173,-0.140990,0.007905,53.494526,2.970498,0.256204,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.528554,0.003471,0.000000
3.300,2.692000,54.999203,15.996610,4.471914,-0.007019,-0.002958,0.018749,0.496646,3.524636,1.747721,4.860823,2.811927,0.902880,-0.184528,-0.021888,-0.183832,-0.082538,0.238069,-0.154085,0.012014,53.411732,2.967881,0.258578,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.528087,0.003483,0.000000
3.335,2.728000,54.999065,15.996640,4.472687,-0.007595,-0.002442,0.018882,0.496812,3.637245,1.783758,4.853374,2.811382,0.896241,-0.187399,-0.006073,-0.150291,-0.061397,0.235173,-0.154570,0.007221,53.293409,2.965942,0.261639,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.527314,0.003487,0.000000
3.368,2.764000,54.998947,15.996676,4.473281,-0.007390,-0.002414,0.018551,0.496999,3.727428,1.812446,4.847336,2.811495,0.891831,-0.189109,0.011690,-0.126643,-0.045584,0.232989,-0.139770,0.007572,53.198694,2.964610,0.264009,CMODE(50593792),false,0,55.000000,16.000000,10.000000,5.526720,0.003486,0.000000
3.401,2.796000,54.998840,15.996714,4.473843,-0.006945,-0.002370,0.018447,0.497112,3.806274,1.837411,4.842017,2.811941,0.888471,-0.190198,0.021328,-0.113403,-0.032269,0.230880,-0.154445,0.011394,53.115913,2.963655,0.266232,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.526158,0.003485,0.000000
3.436,2.828000,54.998741,15.996765,4.474371,-0.006499,-0.001726,0.018021,0.497160,3.918888,1.872904,4.834381,2.813036,0.884219,-0.191117,0.032111,-0.100023,-0.013652,0.228024,-0.152853,0.007151,52.997778,2.962839,0.269136,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.525630,0.003471,0.000000
3.474,2.860000,54.998657,15.996854,4.474815,-0.005918,-0.000497,0.017116,0.496934,4.031751,1.908305,4.826712,2.814622,0.880354,-0.191318,0.043510,-0.093908,0.003907,0.225194,-0.151831,0.001312,52.879453,2.962227,0.271740,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.525186,0.003421,0.000000
3.504,2.896000,54.998581,15.996990,4.475225,-0.005396,0.000516,0.016809,0.496446,4.088132,1.925924,4.822882,2.815534,0.878488,-0.191153,0.046775,-0.093198,0.012621,0.223785,-0.151375,0.011681,52.820352,2.961710,0.272660,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.524776,0.003328,0.000000
3.540,2.928000,54.998497,15.997187,4.475683,-0.005113,0.001269,0.016180,0.496128,4.200860,1.961014,4.815247,2.817528,0.874738,-0.190306,0.052572,-0.094649,0.029726,0.220983,-0.150301,0.006762,52.702271,2.961906,0.275145,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.524318,0.003190,0.000000
3.571,2.960000,54.998432,15.997364,4.476022,-0.004757,0.001694,0.015799,0.495632,4.291175,1.989008,4.809169,2.819188,0.871508,-0.189151,0.052674,-0.105069,0.042565,0.218813,-0.164073,0.007242,52.607708,2.961967,0.276819,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.523979,0.003067,0.000000
3.603,2.992000,54.998386,15.997565,4.476340,-0.004164,0.002152,0.015955,0.495002,4.370156,2.013378,4.803890,2.820687,0.868438,-0.187805,0.054145,-0.114847,0.053537,0.216817,-0.150344,0.010550,52.525066,2.961714,0.278184,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.523661,0.002921,0.000000
3.640,3.028000,54.998363,15.997796,4.476652,-0.003030,0.003123,0.015852,0.494643,4.483041,2.048027,4.796425,2.822846,0.863522,-0.185338,0.050001,-0.129262,0.071461,0.234150,1.249933,0.006396,52.407024,2.960800,0.260493,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.523349,0.002745,0.000000
3.674,3.060000,54.998371,15.998116,4.476990,-0.002092,0.003572,0.015360,0.494031,4.596019,2.082470,4.789074,2.824836,0.858235,-0.182058,0.050602,-0.134697,0.092354,0.236781,0.104057,0.000530,52.289002,2.959888,0.257250,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.523010,0.002491,0.000000
3.704,3.092000,54.998398,15.998317,4.477173,-0.001612,0.003746,0.015214,0.493522,4.652525,2.099607,4.785452,2.825856,0.855516,-0.180108,0.051471,-0.137190,0.102619,0.235978,-0.041288,0.011154,52.230030,2.959432,0.257544,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.522828,0.002324,0.000000
3.738,3.132000,54.998478,15.998673,4.477451,-0.000285,0.004219,0.014824,0.493291,4.765622,2.133722,4.778335,2.827953,0.849934,-0.175604,0.053134,-0.141978,0.122560,0.233993,-0.103831,0.007596,52.112064,2.958112,0.259298,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.522549,0.002019,0.000000
3.772,3.160000,54.998581,15.998982,4.477654,0.000704,0.004707,0.014599,0.493355,4.856150,2.160848,4.772782,2.829670,0.845330,-0.171433,0.054127,-0.145746,0.138112,0.232417,-0.118438,0.007451,52.017732,2.957077,0.260937,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.522347,0.001746,0.000000
3.803,3.192000,54.998703,15.999300,4.477838,0.001326,0.004496,0.014156,0.493521,4.935402,2.184460,4.768038,2.831197,0.841204,-0.167377,0.054935,-0.149004,0.151583,0.230972,-0.108802,0.008773,51.935230,2.956553,0.262550,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.522162,0.001474,0.000000
3.839,3.228000,54.998840,15.999611,4.477990,0.001724,0.005013,0.012969,0.493577,5.048698,2.217988,4.761470,2.833414,0.835155,-0.160943,0.055930,-0.153429,0.170141,0.229005,-0.105474,0.006940,51.817278,2.955986,0.264572,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.522010,0.001223,0.000000
3.871,3.260000,54.998985,15.999916,4.478099,0.001923,0.005481,0.012322,0.493805,5.162079,2.251270,4.755174,2.835654,0.828928,-0.153780,0.055950,-0.157946,0.187912,0.227123,-0.102050,0.000293,51.699316,2.955619,0.266682,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521901,0.001018,0.000000
3.902,3.296000,54.999123,16.000214,4.478190,0.002246,0.005917,0.011967,0.494033,5.218805,2.267817,4.752137,2.836792,0.825754,-0.149935,0.056937,-0.159747,0.196596,0.226156,-0.104157,0.011984,51.640428,2.955164,0.267877,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521810,0.000903,0.000000
3.936,3.328000,54.999298,16.000586,4.478276,0.002742,0.006253,0.011439,0.494129,5.332324,2.300718,4.746302,2.839087,0.819288,-0.141729,0.057780,-0.163494,0.213603,0.224265,-0.100908,0.006203,51.522486,2.954546,0.269864,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521724,0.000914,0.000000
3.968,3.360000,54.999443,16.000875,4.478339,0.003452,0.006145,0.011461,0.494367,5.423206,2.326851,4.741880,2.840943,0.814010,-0.134682,0.057928,-0.166413,0.226655,0.222902,-0.086678,0.007723,51.428122,2.953873,0.271466,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521661,0.001038,0.000000
3.998,3.392000,54.999603,16.001154,4.478407,0.004077,0.005609,0.011536,0.494545,5.502777,2.349578,4.738199,2.842560,0.809315,-0.128182,0.057910,-0.168824,0.237671,0.221597,-0.095888,0.011611,51.345582,2.953379,0.272948,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521593,0.001209,0.000169
4.033,3.428000,54.999779,16.001408,4.478469,0.004484,0.005313,0.011031,0.494604,5.616529,2.381816,4.733266,2.844891,0.802499,-0.118364,0.058628,-0.172000,0.253193,0.219842,-0.093399,0.007610,51.227566,2.952992,0.274762,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521531,0.001355,0.000440
4.064,3.460000,54.999954,16.001629,4.478527,0.004526,0.005105,0.010829,0.494650,5.707605,2.407409,4.729611,2.846769,0.796960,-0.110078,0.058873,-0.174305,0.264890,0.218543,-0.083016,0.007648,51.133174,2.952965,0.276107,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521473,0.001473,0.000697
4.094,3.492000,55.000118,16.001823,4.478571,0.005026,0.005375,0.010316,0.494682,5.787341,2.429656,4.726635,2.848419,0.792051,-0.102521,0.058855,-0.176286,0.274779,0.217360,-0.086651,0.010504,51.050590,2.952368,0.277322,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521429,0.001572,0.000931
4.131,3.532000,55.000336,16.002073,4.478624,0.005859,0.005513,0.009953,0.494698,5.901331,2.461198,4.722758,2.850770,0.784947,-0.091256,0.058567,-0.178922,0.288355,0.215790,-0.083953,0.007573,50.932575,2.951488,0.278909,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521376,0.001697,0.001238
4.162,3.564000,55.000507,16.002264,4.478650,0.006287,0.005818,0.009090,0.494658,5.992592,2.486225,4.719988,2.852635,0.779189,-0.081862,0.057834,-0.180947,0.298696,0.214613,-0.075500,0.008070,50.838148,2.950944,0.280046,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521350,0.001789,0.001478
4.193,3.592000,55.000675,16.002443,4.478672,0.006316,0.005688,0.008620,0.494555,6.072488,2.507971,4.717814,2.854237,0.774098,-0.073376,0.056558,-0.182650,0.307470,0.213520,-0.079805,0.011312,50.755546,2.950904,0.281035,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521329,0.001873,0.001708
4.228,3.628000,55.000835,16.002598,4.478696,0.006567,0.005195,0.008265,0.494489,6.186715,2.538791,4.715129,2.856514,0.766754,-0.060839,0.056440,-0.184653,0.319405,0.212124,-0.074893,0.005377,50.637421,2.950753,0.282364,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521304,0.001938,0.001921
4.259,3.660000,55.000999,16.002728,4.478706,0.007004,0.004911,0.006943,0.494352,6.301024,2.569314,4.712955,2.858751,0.759330,-0.047831,0.055397,-0.186582,0.330941,0.210783,-0.071566,0.000060,50.519295,2.950357,0.283569,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521294,0.001979,0.002126
4.290,3.692000,55.001148,16.002836,4.478681,0.006677,0.005088,0.005963,0.494229,6.358216,2.584464,4.712066,2.859850,0.755592,-0.041162,0.054617,-0.187281,0.336256,0.210138,-0.069765,0.010742,50.460301,2.950606,0.284091,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521320,0.002009,0.002308
4.326,3.728000,55.001312,16.002958,4.478641,0.006669,0.005168,0.005246,0.494172,6.472659,2.614538,4.710692,2.861990,0.748067,-0.027502,0.051279,-0.189433,0.346407,0.208953,-0.062139,0.008646,50.342167,2.950564,0.285219,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521360,0.002043,0.002510
4.357,3.764000,55.001438,16.003038,4.478613,0.006951,0.004681,0.004653,0.494029,6.564281,2.638381,4.709992,2.863609,0.741985,-0.016297,0.050167,-0.190307,0.353934,0.208054,-0.057798,0.006618,50.247644,2.950347,0.285974,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521388,0.002058,0.002658
4.388,3.792000,55.001553,16.003098,4.478591,0.006547,0.004458,0.004684,0.493925,6.644488,2.659083,4.709676,2.865001,0.736657,-0.006296,0.049211,-0.190292,0.360394,0.207204,-0.061918,0.011914,50.164946,2.950762,0.286720,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521410,0.002059,0.002787
4.423,3.828000,55.001659,16.003143,4.478582,0.006764,0.004227,0.004466,0.493897,6.759134,2.688399,4.709715,2.866937,0.729043,0.008297,0.047553,-0.190462,0.369192,0.206108,-0.057954,0.006727,50.046750,2.950587,0.287790,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521419,0.002051,0.002903
4.455,3.860000,55.001755,16.003183,4.478580,0.006536,0.004584,0.003774,0.493775,6.850917,2.711634,4.710173,2.868437,0.722946,0.020207,0.045932,-0.190614,0.375250,0.205318,-0.050494,0.006932,49.952198,2.950727,0.288457,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521421,0.002044,0.003006
4.486,3.892000,55.001827,16.003197,4.478571,0.006148,0.003911,0.003131,0.493699,6.931255,2.731803,4.710888,2.869700,0.717608,0.030784,0.044240,-0.190651,0.380146,0.204608,-0.051920,0.011487,49.869467,2.951281,0.289091,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521430,0.002023,0.003077
4.520,3.928000,55.001911,16.003176,4.478550,0.006208,0.003353,0.001993,0.493681,7.046086,2.760356,4.712426,2.871413,0.709993,0.046116,0.041356,-0.190216,0.386245,0.203724,-0.046650,0.007252,49.751263,2.951387,0.289957,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521451,0.001966,0.003142
4.552,3.960000,55.001968,16.003153,4.478534,0.005952,0.003632,0.001467,0.493650,7.137999,2.782979,4.714102,2.872701,0.703912,0.058546,0.039110,-0.189785,0.390545,0.203164,-0.036850,0.007796,49.656702,2.951593,0.290487,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.521468,0.001920,0.003183
