wall_time,ros_time,x,y,z,vx,vy,vz,actual_yaw,expected_x,expected_y,expected_z,expected_vx,expected_vy,expected_vz,expected_ax,expected_ay,expected_az,expected_yaw,expected_yaw_dot,pos_cmd_age_sec,position_error_to_expected_m,velocity_error_to_expected_m,yaw_error_rad,mode,armed,active_goal_index,active_goal_x,active_goal_y,active_goal_z,active_goal_distance_m,cross_track_m,along_track_m
2.027,0.640000,0.000015,0.002365,4.434818,0.005181,0.009084,0.656836,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.549057,57.279339,0.000000
2.082,0.672000,0.000077,0.002991,4.476840,0.006002,0.010722,0.594616,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.544775,57.279104,0.000000
2.114,0.704000,0.000144,0.003544,4.504455,0.006257,0.011975,0.544415,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.541913,57.278886,0.000000
2.148,0.736000,0.000236,0.004143,4.526929,0.007165,0.013951,0.497356,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.539517,57.278630,0.000000
2.184,0.776000,0.000380,0.004981,4.548318,0.007253,0.016132,0.444537,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.537115,57.278258,0.000000
2.218,0.804000,0.000518,0.005709,4.560717,0.008153,0.018298,0.407288,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.535607,57.277922,0.000000
2.251,0.840000,0.000631,0.006280,4.567688,0.008390,0.019499,0.381434,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.534682,57.277654,0.000000
2.287,0.872000,0.000828,0.007250,4.575582,0.008861,0.021747,0.343367,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.533480,57.277194,0.000000
2.321,0.908000,0.000960,0.008014,4.579164,0.009236,0.022373,0.317065,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.532803,57.276854,0.000000
2.352,0.936000,0.001103,0.008740,4.580816,0.009878,0.023457,0.293428,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.532309,57.276514,0.000000
2.388,0.972000,0.001246,0.009439,4.580907,0.010300,0.024887,0.272364,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.531970,57.276182,0.000000
2.420,1.004000,0.001375,0.010135,4.579758,0.010415,0.026285,0.253363,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.531761,57.275863,0.000000
2.452,1.036000,0.001485,0.010782,4.577656,0.009991,0.026181,0.237149,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.531674,57.275577,0.000000
2.486,1.072000,0.001619,0.011556,4.574060,0.010187,0.027078,0.218878,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.531670,57.275232,0.000000
2.519,1.104000,0.001691,0.012154,4.570576,0.010059,0.027972,0.205773,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.531764,57.274997,0.000000
2.551,1.136000,0.001744,0.012704,4.566745,0.009755,0.029072,0.194664,0.000000,,,,,,,,,,,,,,,,,false,0,55.000000,16.000000,10.000000,57.531922,57.274792,0.000000
2.588,1.176000,0.001808,0.013219,4.562675,0.010587,0.029572,0.185230,0.000000,0.001824,0.012937,4.568300,0.008757,0.029113,0.194561,-0.249633,0.010323,-0.025501,0.000000,1.570796,0.011770,0.005633,0.009520,0.000000,,false,0,55.000000,16.000000,10.000000,57.532102,57.274587,0.000000
2.620,1.204000,0.001893,0.013747,4.558469,0.010590,0.029877,0.176153,0.000000,0.173740,0.059662,4.553248,0.003799,0.035221,0.184317,0.594580,0.419333,-0.611583,0.062832,3.043418,0.004917,0.177952,0.011887,-0.062832,,false,0,55.000000,16.000000,10.000000,57.532272,57.274357,0.000000
2.651,1.236000,0.001906,0.014087,4.553701,0.005799,0.015110,0.165558,0.000000,0.255906,0.103635,4.525959,0.034587,0.053654,0.160403,1.566256,0.892487,-1.094600,0.131947,3.129321,0.003515,0.270748,0.048383,-0.131947,,false,0,55.000000,16.000000,10.000000,57.532616,57.274251,0.000000
2.688,1.272000,0.001778,0.014028,4.547039,0.004983,0.015980,0.149131,0.000000,0.409126,0.195332,4.454335,0.080283,0.079573,0.128742,2.222027,1.262103,-1.541866,0.175929,3.140059,0.012708,0.455409,0.100647,-0.175929,,false,0,55.000000,16.000000,10.000000,57.533386,57.274390,0.000000
2.719,1.308000,0.001649,0.013963,4.541697,0.004769,0.016766,0.138012,0.000000,0.551265,0.292327,4.378064,0.186324,0.143096,0.052927,3.025340,1.925983,-2.226495,0.184879,0.091281,0.004309,0.637448,0.236983,-0.184879,,false,0,55.000000,16.000000,10.000000,57.534034,57.274532,0.000000
2.751,1.336000,0.001506,0.013884,4.536405,0.004635,0.017613,0.128293,0.000000,0.621862,0.343503,4.339115,0.290906,0.212540,-0.026007,3.488207,2.406461,-2.689063,0.179291,-0.328114,0.003832,0.729667,0.379152,-0.179291,,false,0,55.000000,16.000000,10.000000,57.534694,57.274691,0.000000
2.786,1.372000,0.001362,0.013802,4.531190,0.004745,0.018712,0.118736,0.000000,0.749044,0.434307,4.261323,0.393185,0.282833,-0.106498,3.802304,2.611123,-3.048971,0.171551,-0.557403,0.011086,0.899267,0.520937,-0.171551,,false,0,55.000000,16.000000,10.000000,57.535351,57.274852,0.000000
2.820,1.404000,0.001228,0.013759,4.526053,0.004355,0.019164,0.109918,0.000000,0.821172,0.484079,4.222708,0.548000,0.389195,-0.231942,3.879755,2.723346,-3.184950,0.214358,2.701811,0.002847,0.992737,0.741175,-0.214358,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.535979,57.274993,0.000000
2.851,1.436000,0.001103,0.013678,4.521106,0.004627,0.018851,0.102418,0.000000,0.887047,0.535060,4.180773,0.674291,0.482885,-0.339258,4.000096,3.122996,-3.516971,0.264623,3.086620,0.002766,1.082850,0.926745,-0.264623,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.536592,57.275136,0.000000
2.887,1.472000,0.000942,0.013566,4.515199,0.017280,-0.005137,0.090662,1.570665,0.989693,0.617119,4.109067,0.787527,0.573988,-0.440546,4.071389,3.365239,-3.701746,0.327455,3.134721,0.012317,1.227538,1.100386,1.243210,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.537340,57.275322,0.000000
2.919,1.504000,0.000800,0.013461,4.510534,0.016525,-0.003992,0.082284,1.570660,1.093962,0.698810,4.035443,0.959527,0.718560,-0.598875,4.225532,3.629921,-3.981396,0.418410,1.944117,0.003247,1.374924,1.369421,1.152250,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.537949,57.275487,0.000000
2.951,1.536000,0.000647,0.013336,4.505962,0.015763,-0.003731,0.074797,1.570651,1.126841,0.723724,4.014211,1.095795,0.840442,-0.729117,4.291214,3.987693,-4.158753,0.418074,0.173278,0.002115,1.419431,1.589143,1.152577,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.538567,57.275669,0.000000
2.986,1.572000,0.000500,0.013185,4.501513,0.015093,-0.003421,0.068224,1.570621,1.236254,0.814261,3.930939,1.221200,0.953213,-0.849667,4.234531,3.808241,-4.111421,0.409603,-0.561154,0.011097,1.579356,1.792308,1.161017,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.539174,57.275852,0.000000
3.020,1.604000,0.000348,0.012989,4.497196,0.013445,-0.002769,0.061699,1.570597,1.308851,0.870990,3.878446,1.387066,1.094663,-1.004671,4.065101,3.246262,-3.618082,0.400660,-0.426273,0.003302,1.682616,2.056292,1.169937,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.539787,57.276053,0.000000
3.052,1.640000,0.000195,0.012742,4.493031,0.012026,-0.002782,0.056215,1.570613,1.388116,0.931760,3.820305,1.523663,1.198487,-1.123094,4.159826,2.979200,-3.478234,0.393742,-0.460051,0.003268,1.795405,2.262490,1.176871,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.540400,57.276269,0.000000
3.088,1.672000,0.000016,0.012367,4.488091,0.010013,-0.002207,0.050463,1.570601,1.454621,0.981664,3.771982,1.639344,1.275401,-1.214488,3.935615,2.406683,-2.935616,0.387292,-0.471390,0.010763,1.888975,2.426335,1.183309,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.541149,57.276546,0.000000
3.120,1.704000,-0.000144,0.012005,4.484371,0.008415,-0.001325,0.046159,1.570619,1.537171,1.043227,3.712167,1.790255,1.356145,-1.316846,3.565888,1.611925,-2.162118,0.379421,-0.445608,0.003445,2.005755,2.622110,1.191198,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.541759,57.276800,0.000000
3.150,1.736000,-0.000315,0.011605,4.480858,0.007069,-0.000656,0.042032,1.570555,1.600542,1.089850,3.666388,1.899924,1.398494,-1.376982,3.227685,1.015213,-1.572724,0.373375,-0.387498,0.001963,2.094927,2.748476,1.197180,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.542370,57.277076,0.000000
3.185,1.772000,-0.000483,0.011166,4.477568,0.005589,-0.000850,0.039266,1.570505,1.659336,1.131751,3.624713,1.985938,1.420220,-1.414285,2.891077,0.532909,-1.085263,0.367835,-0.405916,0.011202,2.176711,2.837963,1.202670,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.542969,57.277360,0.000000
3.217,1.804000,-0.000648,0.010688,4.474507,0.004006,-0.000085,0.036306,1.570487,1.741189,1.188769,3.567456,2.092344,1.429435,-1.445201,2.422883,-0.059194,-0.470458,0.360574,-0.386192,0.003569,2.290111,2.932498,1.209913,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.543552,57.277651,0.000000
3.249,1.836000,-0.000817,0.010177,4.471683,0.002674,0.000675,0.034303,1.570464,1.807189,1.232918,3.522559,2.163444,1.420429,-1.452720,2.036247,-0.486568,-0.015732,0.355255,-0.339476,0.002788,2.380088,2.982594,1.215209,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.544127,57.277956,0.000000
3.286,1.872000,-0.001037,0.009538,4.468481,0.000800,0.001275,0.032156,1.570480,1.868522,1.272456,3.481924,2.215963,1.402181,-1.448135,1.715097,-0.816891,0.343195,0.350230,-0.368108,0.012757,2.462419,3.010108,1.220250,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.544823,57.278346,0.000000
3.321,1.904000,-0.001224,0.008994,4.466185,-0.000823,0.001947,0.030549,1.570501,1.953714,1.324824,3.427469,2.278653,1.363621,-1.427558,1.430478,-1.097910,0.672940,0.343789,-0.341002,0.005000,2.575290,3.029231,1.226712,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.545373,57.278678,0.000000
3.353,1.936000,-0.001412,0.008426,4.464112,-0.001967,0.002516,0.029159,1.570486,2.024052,1.365955,3.384193,2.321437,1.326269,-1.403049,1.278112,-1.198224,0.822372,0.339073,-0.300527,0.003488,2.666761,3.033439,1.231413,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.545911,57.279017,0.000000
3.390,1.972000,-0.001603,0.007847,4.462261,-0.003292,0.002751,0.028417,1.570578,2.116277,1.417146,3.329711,2.368639,1.277159,-1.367584,1.083121,-1.251394,0.945415,0.333143,-0.288693,0.000350,2.784639,3.032984,1.237434,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.546432,57.279362,0.000000
3.430,2.004000,-0.001793,0.007251,4.460636,-0.005020,0.003260,0.028026,1.570580,2.180076,1.450873,3.293466,2.397686,1.242407,-1.340676,0.985834,-1.230427,0.976136,0.329035,-0.303110,0.008718,2.864765,3.030153,1.241545,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.546936,57.279710,0.000000
3.461,2.036000,-0.001977,0.006640,4.459219,-0.006013,0.003591,0.026720,1.570619,2.255985,1.489363,3.251776,2.428204,1.203474,-1.308772,0.909998,-1.206131,1.021356,0.259920,-2.786782,0.003438,2.958848,3.024677,1.310699,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.547418,57.280058,0.000000
3.497,2.072000,-0.002204,0.005958,4.457686,-0.007017,0.004285,0.025398,1.570704,2.323146,1.522048,3.216134,2.452220,1.169805,-1.279417,0.818978,-1.192811,1.068632,0.217507,-2.901122,0.011070,3.040926,3.018083,1.353197,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.547972,57.280466,0.000000
3.529,2.104000,-0.002384,0.005434,4.456650,-0.007859,0.004260,0.024997,1.570695,2.419988,1.567057,3.166754,2.483720,1.122997,-1.235967,0.762049,-1.144682,1.100291,0.203064,-0.700234,0.004232,3.157592,3.008251,1.367631,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548389,57.280786,0.000000
3.561,2.136000,-0.002561,0.004918,4.455795,-0.008646,0.004427,0.024691,1.570687,2.498523,1.601860,3.128387,2.507353,1.086945,-1.200334,0.731220,-1.102969,1.120071,0.198680,-0.321095,0.003438,3.250793,3.000463,1.372007,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.548784,57.281100,0.000000
3.596,2.172000,-0.002718,0.004405,4.455104,-0.009476,0.004131,0.024262,1.570727,2.598557,1.644135,3.081650,2.536178,1.043945,-1.155168,0.713705,-1.045929,1.136757,0.193902,-0.235661,0.000056,3.367747,2.992093,1.376825,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.549144,57.281394,0.000000
3.628,2.204000,-0.002864,0.003915,4.454560,-0.009296,0.004293,0.023602,1.570735,2.669848,1.672960,3.049752,2.556022,1.015216,-1.123179,0.703689,-1.006172,1.148174,0.190667,-0.237442,0.003433,3.450013,2.986290,1.380068,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.549472,57.281671,0.000000
3.660,2.236000,-0.002997,0.003460,4.454150,-0.009556,0.004019,0.023525,1.570723,2.751438,1.704731,3.014634,2.578564,0.983672,-1.086243,0.702451,-0.963299,1.159927,0.187510,-0.202789,0.003601,3.543084,2.981555,1.383214,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.549765,57.281926,0.000000
3.697,2.272000,-0.003130,0.002974,4.453809,-0.010195,0.004419,0.023376,1.570738,2.823858,1.731884,2.984696,2.598174,0.957219,-1.053607,0.698589,-0.926324,1.171174,0.184671,-0.207726,0.011606,3.624815,2.978475,1.386067,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.550060,57.282189,0.000000
3.731,2.308000,-0.003215,0.002658,4.453645,-0.010168,0.003906,0.023279,1.570720,2.928334,1.769445,2.943495,2.625982,0.921186,-1.006421,0.691843,-0.875307,1.188161,0.181093,-0.189701,0.004093,3.741132,2.975058,1.389627,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.550244,57.282358,0.000000
3.762,2.336000,-0.003285,0.002358,4.453604,-0.010225,0.004088,0.024053,1.570721,3.012874,1.798533,2.911852,2.647900,0.893725,-0.968123,0.678804,-0.840018,1.204955,0.178571,-0.161758,0.003608,3.834117,2.973465,1.392151,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.550399,57.282510,0.000000
3.800,2.376000,-0.003353,0.002071,4.453675,-0.010702,0.003966,0.024500,1.570760,3.119414,1.833647,2.874073,2.674724,0.860991,-0.919502,0.661802,-0.797050,1.226343,0.175560,-0.146155,0.000186,3.949872,2.972733,1.395200,CMODE(50593792),false,0,55.000000,16.000000,10.000000,57.550536,57.282655,0.000000
3.831,2.404000,-0.003411,0.001799,4.453835,-0.010510,0.003564,0.024423,1.570749,3.194748,1.857499,2.848761,2.692944,0.838999,-0.884905,0.644173,-0.771668,1.243611,0.173545,-0.147383,0.003234,4.030894,2.972119,1.397204,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,57.550653,57.282787,0.000000
3.864,2.440000,-0.003448,0.001553,4.454070,-0.010269,0.003142,0.024725,1.570744,3.281427,1.884006,2.821042,2.713132,0.814740,-0.844776,0.618505,-0.744501,1.264277,0.171606,-0.124227,0.003560,4.123204,2.971807,1.399138,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,57.550734,57.282891,0.000000
3.899,2.472000,54.998192,15.996252,4.454444,-0.007589,-0.007163,0.024604,0.494041,3.357635,1.906530,2.797886,2.730182,0.794231,-0.809132,0.599356,-0.720419,1.281736,0.169912,-0.123932,0.010830,53.553819,2.971993,0.324130,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.545558,0.004161,0.000000
3.930,2.504000,54.998169,15.996092,4.454754,-0.007226,-0.005791,0.024180,0.494035,3.467605,1.937805,2.766495,2.753335,0.765989,-0.757340,0.562734,-0.690333,1.307327,0.167845,-0.108604,0.002599,53.440478,2.971046,0.326190,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.545248,0.004316,0.000000
3.963,2.536000,54.998142,15.995995,4.455110,-0.007095,-0.004939,0.024263,0.494060,3.555995,1.961967,2.742933,2.770903,0.744286,-0.715190,0.535262,-0.666105,1.327060,0.166449,-0.089618,0.003687,53.349601,2.970758,0.327610,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.544892,0.004415,0.000000
3.999,2.572000,54.998108,15.995933,4.455491,-0.006975,-0.004241,0.024218,0.494167,3.633887,1.982573,2.723415,2.785484,0.725905,-0.677805,0.507976,-0.646385,1.343482,0.165264,-0.086681,0.011043,53.269668,2.970484,0.328902,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.544511,0.004486,0.000000
4.032,2.604000,54.998062,15.995902,4.455909,-0.007227,-0.003711,0.024391,0.494224,3.745773,2.011116,2.697376,2.805056,0.700613,-0.623615,0.470114,-0.618375,1.365848,0.163861,-0.073481,0.003824,53.155092,2.970677,0.330362,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.544093,0.004533,0.000000
4.064,2.640000,54.998005,15.995905,4.456357,-0.007084,-0.003129,0.024960,0.494272,3.835811,2.033232,2.678122,2.819607,0.681179,-0.579639,0.439030,-0.596362,1.382447,0.162956,-0.058170,0.003380,53.063061,2.970522,0.331316,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.543645,0.004555,0.000000
4.100,2.672000,54.997932,15.995961,4.456958,-0.006491,-0.002007,0.025332,0.494283,3.914940,2.052076,2.662438,2.831513,0.664747,-0.540741,0.411114,-0.577423,1.395738,0.162223,-0.053597,0.013038,52.982302,2.969725,0.332060,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.543044,0.004537,0.000000
4.132,2.704000,54.997875,15.996047,4.457422,-0.006145,-0.001399,0.025277,0.494278,4.028528,2.078214,2.641933,2.847153,0.642182,-0.484589,0.370942,-0.550919,1.411130,0.161425,-0.041298,0.002573,52.866591,2.969086,0.332853,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.542580,0.004488,0.000000
4.165,2.736000,54.997822,15.996153,4.457901,-0.005973,-0.001042,0.025481,0.494280,4.119816,2.098484,2.627155,2.858509,0.624888,-0.439266,0.338831,-0.529922,1.421379,0.160968,-0.029483,0.002772,52.773746,2.968675,0.333311,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.542101,0.004421,0.000000
4.200,2.772000,54.997768,15.996284,4.458393,-0.005398,-0.000445,0.025559,0.494277,4.199978,2.115775,2.615417,2.867605,0.610307,-0.399356,0.310955,-0.511602,1.429106,0.160661,-0.022479,0.010954,52.692320,2.967780,0.333616,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.541609,0.004335,0.000000
4.233,2.804000,54.997730,15.996441,4.458895,-0.004700,0.000165,0.025685,0.494300,4.314907,2.139782,2.600594,2.879256,0.590362,-0.342011,0.271819,-0.485620,1.437733,0.160433,-0.010942,0.002111,52.575744,2.966604,0.333867,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.541107,0.004221,0.000000
4.265,2.836000,54.997692,15.996626,4.459403,-0.004602,0.000399,0.025661,0.494293,4.407161,2.158425,2.590393,2.887458,0.575157,-0.295920,0.240921,-0.464724,1.442733,0.160387,-0.003192,0.003319,52.482291,2.966104,0.333906,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.540598,0.004088,0.000000
4.301,2.872000,54.997654,15.996865,4.460021,-0.004617,0.001234,0.024650,0.494210,4.488092,2.174349,2.582677,2.893828,0.562400,-0.255475,0.214222,-0.446453,1.445911,0.160443,0.004339,0.011473,52.400403,2.965529,0.333767,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.539980,0.003915,0.000000
4.333,2.904000,54.997620,15.997074,4.460474,-0.004824,0.001933,0.024440,0.494195,4.603999,2.196493,2.573619,2.901639,0.545062,-0.197577,0.176318,-0.420438,1.449004,0.160690,0.014572,0.003212,52.283202,2.965098,0.333505,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.539528,0.003772,0.000000
4.366,2.936000,54.997578,15.997297,4.460917,-0.004783,0.002748,0.024317,0.494119,4.696918,2.213722,2.568048,2.906827,0.531938,-0.151254,0.147581,-0.399840,1.446969,0.160998,0.019578,0.003183,52.189331,2.964513,0.333121,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.539085,0.003629,0.000000
4.401,2.972000,54.997532,15.997540,4.461350,-0.004521,0.003468,0.024216,0.494072,4.778358,2.228461,2.564383,2.910609,0.520993,-0.110788,0.122681,-0.381973,1.442772,0.161382,0.028325,0.010666,52.107115,2.963788,0.332690,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.538651,0.003485,0.000000
4.433,3.004000,54.997498,15.997791,4.461788,-0.004187,0.003657,0.024469,0.494102,4.894858,2.249001,2.561107,2.914815,0.506221,-0.053239,0.087824,-0.356650,1.434468,0.157902,-0.483344,0.001973,51.989579,2.962968,0.336200,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.538213,0.003338,0.000000
4.465,3.036000,54.997475,15.998056,4.462229,-0.003547,0.003560,0.024792,0.494133,4.988161,2.265018,2.560132,2.917258,0.495091,-0.007843,0.064096,-0.339111,1.402730,0.155027,-0.162591,0.002736,51.895528,2.962054,0.339106,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.537772,0.003187,0.000000
4.501,3.072000,54.997475,15.998376,4.462777,-0.003226,0.003415,0.024533,0.494166,5.069851,2.278748,2.560458,2.918738,0.485805,0.031043,0.041834,-0.324217,1.374884,0.155377,0.007555,0.011876,51.813266,2.961523,0.338789,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.537224,0.003003,0.000000
4.534,3.104000,54.997494,15.998612,4.463201,-0.003127,0.003694,0.024510,0.494190,5.186592,2.297922,2.562788,2.919786,0.473255,0.085242,0.011200,-0.303219,1.335078,0.156290,0.048576,0.003441,51.695710,2.961013,0.337900,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.536800,0.002865,0.000000
4.566,3.136000,54.997517,15.998844,4.463608,-0.002468,0.004311,0.024227,0.494300,5.279991,2.312909,2.566191,2.919776,0.463820,0.127458,-0.011122,-0.286404,1.303527,0.157136,0.053699,0.001452,51.601719,2.959952,0.337163,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.536392,0.002739,0.000000
4.602,3.172000,54.997562,15.999094,4.464019,-0.001728,0.004564,0.024032,0.494423,5.361738,2.325786,2.570267,2.919207,0.456007,0.163572,-0.029530,-0.271664,1.276083,0.158037,0.065925,0.010561,51.519518,2.958907,0.336386,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.535981,0.002601,0.000000
4.633,3.204000,54.997620,15.999341,4.464408,-0.001131,0.004979,0.023254,0.494432,5.478422,2.343807,2.577816,2.917573,0.445550,0.213848,-0.052516,-0.251100,1.237563,0.159404,0.074176,0.002479,51.402177,2.957916,0.335028,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.535592,0.002470,0.000000
4.665,3.236000,54.997688,15.999586,4.464782,-0.001022,0.005032,0.023002,0.494471,5.571736,2.357937,2.585286,2.915610,0.437775,0.252959,-0.070064,-0.234808,1.206926,0.160540,0.072559,0.003829,51.308400,2.957514,0.333931,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.535218,0.002348,0.000000
4.700,3.272000,54.997787,15.999866,4.465240,-0.000548,0.004776,0.022514,0.494438,5.653306,2.370100,2.592834,2.913476,0.431394,0.286388,-0.083292,-0.220916,1.180632,0.161690,0.084307,0.009828,51.226500,2.956885,0.332748,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.534761,0.002217,0.000000
4.732,3.304000,54.997887,16.000067,4.465570,0.000018,0.004655,0.021289,0.494431,5.769735,2.387180,2.605219,2.909764,0.422950,0.332863,-0.101885,-0.201303,1.143222,0.163377,0.091634,0.004005,51.109515,2.956125,0.331054,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.534430,0.002114,0.000000
4.764,3.336000,54.997990,16.000248,4.465851,-0.000106,0.004833,0.020366,0.494380,5.862755,2.400609,2.616445,2.906283,0.416755,0.368973,-0.115285,-0.185919,1.113717,0.164761,0.088387,0.004528,51.016093,2.956062,0.329619,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.534150,0.002026,0.000000
4.800,3.372000,54.998089,16.000422,4.466115,0.000171,0.005018,0.019833,0.494287,5.978873,2.417132,2.632080,2.901357,0.409694,0.412793,-0.130628,-0.167244,1.077386,0.166676,0.094979,0.000538,50.899440,2.955514,0.327611,AUTO.LOITER,false,0,55.000000,16.000000,10.000000,5.533885,0.001957,0.000000
4.831,3.404000,54.998196,16.000582,4.466373,0.000546,0.004516,0.019312,0.494227,6.060041,2.428538,2.644054,2.897562,0.405191,0.442607,-0.140110,-0.154417,1.052284,0.168150,0.107815,0.004200,50.817951,2.955067,0.326077,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.533627,0.001896,0.000000
4.864,3.436000,54.998306,16.000719,4.466623,0.000335,0.004373,0.019296,0.494183,6.152657,2.441424,2.658745,2.892915,0.400481,0.475827,-0.150159,-0.139956,1.024008,0.169746,0.102054,0.002851,50.724948,2.955054,0.324437,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.533377,0.001840,0.000000
4.900,3.472000,54.998447,16.000866,4.466937,0.000781,0.004134,0.018898,0.494131,6.233583,2.452582,2.672463,2.888592,0.396737,0.504155,-0.158321,-0.127499,0.999540,0.171330,0.116079,0.011622,50.643737,2.954499,0.322801,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.533063,0.001778,0.000000
4.934,3.504000,54.998558,16.000975,4.467181,0.000651,0.004389,0.018161,0.494089,6.348983,2.468353,2.693417,2.882061,0.391984,0.543452,-0.168244,-0.110158,0.965274,0.173462,0.118194,0.003066,50.527807,2.954435,0.320628,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.532819,0.001740,0.000000
4.965,3.536000,54.998661,16.001049,4.467395,0.000427,0.003584,0.017519,0.494099,6.441080,2.480839,2.711288,2.876560,0.388678,0.573921,-0.175080,-0.096524,0.938922,0.175393,0.122215,0.003987,50.435291,2.954661,0.318706,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.532605,0.001701,0.000000
5.001,3.572000,54.998764,16.001095,4.467592,0.000746,0.003113,0.016327,0.494175,6.521542,2.491685,2.727720,2.871584,0.386134,0.599888,-0.180175,-0.085390,0.915784,0.177190,0.131162,0.011362,50.354468,2.954481,0.316984,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.532408,0.001651,0.000000
5.034,3.604000,54.998863,16.001133,4.467776,0.000641,0.003391,0.015811,0.494206,6.636233,2.507062,2.752433,2.864232,0.383031,0.635855,-0.187186,-0.069698,0.882715,0.179668,0.133811,0.004269,50.239192,2.954443,0.314538,OFFBOARD,false,0,55.000000,16.000000,10.000000,5.532224,0.001605,0.000000
