t_sec,phase,kind,phase_elapsed_sec,evaluated_component,repeat,desired_x,desired_y,desired_z,desired_vx,desired_vy,desired_vz,desired_yaw,actual_x,actual_y,actual_z,actual_vx_world,actual_vy_world,actual_vz,actual_yaw,target_x,target_y,target_yaw,denominator,position_error_m,velocity_error_mps,yaw_error_rad,E_pos_percent,E_vel_percent,E_yaw_percent
2.7187474550446495,p0_prehold,hold,2.718582153902389,,0,55.0,16.0,10.0,0.0,0.0,0.0,0.469929,54.98152542114258,15.994744300842285,10.081537246704102,0.025776398615665875,0.012244661799172076,-0.0855792338703162,0.46976358842819066,55.0,16.0,0.469929,,,,,,,
2.819175685988739,p0_prehold,hold,2.819084385992028,,0,55.0,16.0,10.0,0.0,0.0,0.0,0.469929,54.98432540893555,15.996345520019531,10.08093547821045,0.04300974080415216,0.01901483783314578,-0.08393001946591251,0.468472908418568,55.0,16.0,0.469929,,,,,,,
2.9197139180032536,p0_prehold,hold,2.919625016977079,,0,55.0,16.0,10.0,0.0,0.0,0.0,0.469929,54.988040924072266,15.998380661010742,10.080365180969238,0.04762781228559708,0.022806495290849844,-0.07141410103360255,0.4683598929669378,55.0,16.0,0.469929,,,,,,,
3.0202479490544647,velocity_2mps_window_01_A_to_B,velocity,3.600027412176132e-06,E_vel,1,54.99999286029306,16.000000930254977,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.99327087402344,16.0013370513916,10.08027458190918,0.06263380825262911,0.03205084973612051,-0.08056766189135599,0.4678583703313639,-4.497104772603265,23.752065768417364,0.469929,2.0,,2.0583540952324224,,,102.91770476162112,
3.120822182041593,velocity_2mps_window_01_A_to_B,velocity,0.10056493210140616,E_vel,1,54.800555923277095,16.02598619892155,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.99771499633789,16.003923416137695,10.07988166809082,0.03264590838965561,0.017174080475521866,-0.07673218537394288,0.46851512200086287,-4.497104772603265,23.752065768417364,0.469929,2.0,,2.03026456397714,,,101.51322819885699,
3.221214912016876,velocity_2mps_window_01_A_to_B,velocity,0.20095456205308437,E_vel,1,54.60145951223317,16.0519270993833,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.99919509887695,16.004989624023438,10.07983684539795,-0.00019530263021631707,-0.0005106458069694092,-0.07991117403064665,0.4683332609956071,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.9998723809677041,,,99.99361904838521,
3.32194224500563,velocity_2mps_window_01_A_to_B,velocity,0.3016932950122282,E_vel,1,54.40167074724885,16.07795820882751,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.99723434448242,16.004369735717773,10.079513549804688,-0.04034265243119079,-0.015251094809480056,-0.07364995082721089,0.4688259932531644,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.962071326497778,,,98.1035663248889,
3.422723477007821,velocity_2mps_window_01_A_to_B,velocity,0.4024773280834779,E_vel,1,54.201792141413996,16.104001023920002,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.991275787353516,16.00279426574707,10.079720497131348,-0.07388928066325104,-0.014406838590238346,-0.07109493450649329,0.468699034077415,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.928738659141413,,,96.43693295707065,
3.5232709089759737,velocity_2mps_window_01_A_to_B,velocity,0.5030022590653971,E_vel,1,54.002427396384334,16.129976886464583,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.98126220703125,16.00165367126465,10.079721450805664,-0.1312164401703153,-0.009761274675176172,-0.05540859531338252,0.46999966129655313,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.8713340571969521,,,93.56670285984761,
3.623762440052815,velocity_2mps_window_01_A_to_B,velocity,0.6034921910613775,E_vel,1,53.80313206263244,16.15594370519447,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.9654655456543,16.001012802124023,10.080382347106934,-0.20987225144149832,-0.0045887677227280516,-0.044821524675482304,0.4721661908145211,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.7927593699289492,,,89.63796849644746,
3.7246478740125895,velocity_2mps_window_01_A_to_B,velocity,0.7044012250844389,E_vel,1,53.603005550306705,16.182018820806945,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.94169998168945,16.00115394592285,10.080862045288086,-0.29262167050493704,0.009249929824921121,-0.05221924789658898,0.471161076790731,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.708875786311779,,,85.44378931558894,
3.824955304968171,velocity_2mps_window_01_A_to_B,velocity,0.8047098550014198,E_vel,1,53.40406978151447,16.207938790682153,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.90620040893555,16.00286293029785,10.081875801086426,-0.3912244885357395,0.026748312743381325,-0.012817387250387224,0.47223895852295306,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.608778046144964,,,80.4389023072482,
3.92561203695368,velocity_2mps_window_01_A_to_B,velocity,0.9053552870173007,E_vel,1,53.20446605439671,16.23394579095808,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.865848541259766,16.007173538208008,10.08298397064209,-0.45278185891740286,0.06437075272557133,-0.03431848892681164,0.46743895322534207,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.5427056119198155,,,77.13528059599078,
4.026266269967891,velocity_2mps_window_01_A_to_B,velocity,1.0059289199998602,E_vel,1,53.005004721765886,16.259934238206398,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.81406021118164,16.01525115966797,10.084157943725586,-0.5449968279376398,0.08846797002370477,0.0216968818584119,0.4717674755101343,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.448244430754439,,,72.41222153772196,
4.126648901030421,velocity_2mps_window_01_A_to_B,velocity,1.1064079510979354,E_vel,1,52.80573100707616,16.28589824012037,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.758296966552734,16.025768280029297,10.085959434509277,-0.6195245196350825,0.12016513197655129,0.019637992132138536,0.4677810646069189,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.3707008202741235,,,68.53504101370618,
4.22706633200869,velocity_2mps_window_01_A_to_B,velocity,1.2067872830666602,E_vel,1,52.60665501937125,16.31183647956075,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.68751525878906,16.03934669494629,10.088507652282715,-0.7360544286681023,0.1245219011125927,0.09704216522434979,0.4727265160317329,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.2543475849870163,,,62.71737924935081,
4.327812165953219,velocity_2mps_window_01_A_to_B,velocity,1.3075608160579577,E_vel,1,52.40679723768164,16.33787658140956,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.61210250854492,16.053390502929688,10.091288566589355,-0.8226980518269047,0.14786099588012613,0.06294090135972344,0.46462253758882793,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.1657914058220515,,,58.28957029110258,
4.428703099023551,velocity_2mps_window_01_A_to_B,velocity,1.4084538490278646,E_vel,1,52.20670245923376,16.36394756231482,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.521018981933594,16.070968627929688,10.09415054321289,-0.9175733252264259,0.16368893645028992,0.1261142654453784,0.46644050835050604,-4.497104772603265,23.752065768417364,0.469929,2.0,,1.0698641489392324,,,53.49320744696162,
4.529221231001429,velocity_2mps_window_01_A_to_B,velocity,1.5089585820678622,E_vel,1,52.00737777150632,16.38991820566693,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.428672790527344,16.089462280273438,10.097123146057129,-0.9935712986976081,0.18847863281166627,0.10135897562401233,0.461439385579255,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.9921326320666533,,,49.606631603332666,
4.6298207639483735,velocity_2mps_window_01_A_to_B,velocity,1.6095580140827224,E_vel,1,51.80786527328457,16.41591331944175,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.31953048706055,16.11147117614746,10.099615097045898,-1.0927607222431235,0.1943074584221421,0.1714202772021151,0.46492988163739607,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.8927798305468736,,,44.63899152734368,
4.730415896046907,velocity_2mps_window_01_A_to_B,velocity,1.710164747084491,E_vel,1,51.60833829547671,16.441910319807594,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.209041595458984,16.132593154907227,10.102395057678223,-1.1821186132794632,0.20392305740113104,0.14657318508280223,0.45980378352602,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.8029684716691664,,,40.14842358345832,
4.8307782269548625,velocity_2mps_window_01_A_to_B,velocity,1.8105266781058162,E_vel,1,51.409296817971494,16.467844062805018,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,54.08091735839844,16.15645408630371,10.105111122131348,-1.2603741156707957,0.21094491634828055,0.17352726677796493,0.4591812321727628,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.7244188641020766,,,36.22094320510383,
4.931214659009129,velocity_2mps_window_01_A_to_B,velocity,1.910957910004072,E_vel,1,51.21011790041509,16.493795713300965,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,53.95549392700195,16.17915916442871,10.108092308044434,-1.3259965985825093,0.21717296908331735,0.18093282470435054,0.45832684321894923,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.6585321291001295,,,32.92660645500647,
5.0322098940378055,velocity_2mps_window_01_A_to_B,velocity,2.0115659420844167,E_vel,1,51.01058834622677,16.519793049351563,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,53.81205368041992,16.204334259033203,10.11101245880127,-1.40557802657707,0.21751623133707587,0.2171738254351177,0.46045982694415977,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.579103919921254,,,28.9551959960627,
5.132547024986707,velocity_2mps_window_01_A_to_B,velocity,2.112301876069978,E_vel,1,50.810805132269934,16.54582343553486,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,53.671119689941406,16.227128982543945,10.113673210144043,-1.4880284726945447,0.20926684436650966,0.23388859951432175,0.46293371283626433,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.49764002587607703,,,24.882001293803853,
5.233011157019064,velocity_2mps_window_01_A_to_B,velocity,2.212762007024139,E_vel,1,50.61156890104163,16.571782553610213,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,53.510780334472656,16.250558853149414,10.116159439086914,-1.5578591555149237,0.19721815889727146,0.19584906849514092,0.46392077962660627,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.4297553353695562,,,21.487766768477808,
5.33400809194427,velocity_2mps_window_01_A_to_B,velocity,2.3137571420520544,E_vel,1,50.411271630032324,16.597879917911097,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,53.35663604736328,16.270158767700195,10.118915557861328,-1.6114147387610152,0.17432161995554574,0.24611661921901287,0.46857061447004866,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.3812101874529448,,,19.060509372647243,
5.43483882502187,velocity_2mps_window_01_A_to_B,velocity,2.4145916760899127,E_vel,1,50.211292868820756,16.62393578256407,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,53.18424987792969,16.289487838745117,10.1221284866333,-1.6622104125244088,0.16227281934909055,0.19340009085662452,0.4709793296395841,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.3351101525333117,,,16.755507626665587,
5.535449858056381,velocity_2mps_window_01_A_to_B,velocity,2.5151938090566546,E_vel,1,50.01177501397177,16.64993159427078,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,53.020137786865234,16.306238174438477,10.125530242919922,-1.7071867402960557,0.15011294679179543,0.27195676258847895,0.47919964440608587,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.29653028575435697,,,14.826514287717849,
5.636128891957924,velocity_2mps_window_01_A_to_B,velocity,2.6158024420728907,E_vel,1,49.81224426798526,16.675929085604526,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,52.83848190307617,16.32404899597168,10.128907203674316,-1.7400189767336347,0.15733361189231543,0.16332499110993737,0.48046144642248195,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.26338143447008733,,,13.169071723504366,
5.737078126054257,velocity_2mps_window_01_A_to_B,velocity,2.716828477103263,E_vel,1,49.61188571495317,16.70203443453379,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,52.6678352355957,16.34014892578125,10.131514549255371,-1.7708953515158299,0.1460280601270978,0.28702945197187385,0.4879157880944523,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.24024330845759415,,,12.012165422879708,
5.8377269599586725,velocity_2mps_window_01_A_to_B,velocity,2.8174774100771174,E_vel,1,49.41227504460663,16.728042339464935,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,52.4789924621582,16.358760833740234,10.133779525756836,-1.8133329610595241,0.17353827533595656,0.21989523135065198,0.48588233204481635,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.18991895017905158,,,9.495947508952579,
5.938410592963919,velocity_2mps_window_01_A_to_B,velocity,2.918159543070942,E_vel,1,49.212598530757866,16.754058823354022,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,52.29998016357422,16.37806510925293,10.135324478149414,-1.8621686080933304,0.18171088682347158,0.3375423890632665,0.4934579640370028,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.1433145828592178,,,7.16572914296089,
6.038948326022364,velocity_2mps_window_01_A_to_B,velocity,3.0186975760152563,E_vel,1,49.01320780143389,16.78003807147441,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,52.100982666015625,16.400474548339844,10.1370849609375,-1.9095780604955603,0.2058319494790597,0.2203864968455271,0.4897414847840044,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.09049444252287796,,,4.524722126143898,
6.139401557971723,velocity_2mps_window_01_A_to_B,velocity,3.119148908997886,E_vel,1,48.81398901866672,16.80599491613463,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,51.89806365966797,16.42280387878418,10.138917922973633,-1.9459129631921268,0.19078760980877296,0.32167543117374564,0.4948673912124235,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.07723213372251617,,,3.8616066861258083,
6.240893595968373,velocity_2mps_window_01_A_to_B,velocity,3.2205869460012764,E_vel,1,48.61281336814945,16.832206727276944,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,51.707523345947266,16.442678451538086,10.140913963317871,-1.9762615888707213,0.19419514290544737,0.2309472935113705,0.49323429651007195,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.06458482111944447,,,3.2292410559722233,
6.341404829057865,velocity_2mps_window_01_A_to_B,velocity,3.3211506790248677,E_vel,1,48.41337166948183,16.85819261635416,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,51.51497268676758,16.46187973022461,10.142634391784668,-1.9933949668077846,0.18299622591627707,0.2640232596898261,0.4971308706099137,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.07608710530053116,,,3.8043552650265577,
6.442089561955072,velocity_2mps_window_01_A_to_B,velocity,3.4218408120796084,E_vel,1,48.21367928961766,16.884211167476526,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,51.305450439453125,16.481571197509766,10.14465045928955,-1.9970583440249994,0.18256448822885785,0.18883128718847747,0.49632329514189816,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.07708691019341349,,,3.8543455096706745,
6.542469194042496,velocity_2mps_window_01_A_to_B,velocity,3.522210044087842,E_vel,1,48.014623332526334,16.91014679706497,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,51.11255645751953,16.500097274780273,10.146047592163086,-1.9944811923686563,0.18958414353316777,0.2301847026491545,0.4962960627356375,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.06973062178109683,,,3.4865310890548415,
6.643346827942878,velocity_2mps_window_01_A_to_B,velocity,3.6230227780761197,E_vel,1,47.8146878059759,16.936197028537343,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,50.902442932128906,16.522796630859375,10.147582054138184,-2.0092796563286655,0.22293408849687235,0.26622269014508787,0.49361279547355646,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.04400244777715826,,,2.200122388857913,
6.743755860021338,velocity_2mps_window_01_A_to_B,velocity,3.723492411081679,E_vel,1,47.61543272992934,16.962158601963605,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,50.70701599121094,16.547500610351562,10.148163795471191,-2.027345161279968,0.2602916147788191,0.24899860951926578,0.4896557584379012,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.044148784584599914,,,2.207439229229996,
6.844264092971571,velocity_2mps_window_01_A_to_B,velocity,3.824012744007632,E_vel,1,47.41607710393359,16.988133276360443,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,50.493003845214844,16.57699203491211,10.14857292175293,-2.0494566347604635,0.2791424975182847,0.28998467063745503,0.48749993643867723,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.06939181051305365,,,3.4695905256526824,
6.945151929045096,velocity_2mps_window_01_A_to_B,velocity,3.924825577996671,E_vel,1,47.21614137905796,17.01418353367323,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,50.29367446899414,16.605815887451172,10.148575782775879,-2.069783167831184,0.29623009542178014,0.24999374585286407,0.4825276189932795,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.09445220793130032,,,4.722610396565016,
7.045697462046519,velocity_2mps_window_01_A_to_B,velocity,4.025435012998059,E_vel,1,47.016609042544964,17.0401812322417,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,50.07486343383789,16.637710571289062,10.148919105529785,-2.0964378577646676,0.2930359284656542,0.3207632011952528,0.4846291827284251,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.11838061213958903,,,5.919030606979452,
7.1466406979598105,velocity_2mps_window_01_A_to_B,velocity,4.126311348052695,E_vel,1,46.81654738001757,17.066247898369046,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,49.871524810791016,16.6666316986084,10.149133682250977,-2.1063044963093507,0.2949555220169816,0.18003193611003077,0.48170391746905067,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.1283814529084156,,,6.41907264542078,
7.247003330034204,velocity_2mps_window_01_A_to_B,velocity,4.22675078001339,E_vel,1,46.617352199795356,17.092201667779108,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,49.65137481689453,16.69550323486328,10.14933967590332,-2.102416237468238,0.2621262096245338,0.2657751565221801,0.4847473888823564,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.11923757998996275,,,5.961878999498137,
7.347310262033716,velocity_2mps_window_01_A_to_B,velocity,4.327067512087524,E_vel,1,46.418400362506695,17.118123731269485,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,49.44908905029297,16.721084594726562,10.149601936340332,-2.0918813891197696,0.2723724139682214,0.1825024464263648,0.4812672091285029,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.10953907176465276,,,5.476953588232638,
7.447810193989426,velocity_2mps_window_01_A_to_B,velocity,4.4275593450292945,E_vel,1,46.21910125872911,17.144091041207933,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,49.23030471801758,16.750131607055664,10.149697303771973,-2.0931193921867433,0.2757104151128532,0.3096530715285465,0.485195108708796,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.11123737224323674,,,5.561868612161837,
7.548374127945863,velocity_2mps_window_01_A_to_B,velocity,4.528124978067353,E_vel,1,46.019655791882826,17.17007742125305,10.0,-1.9832368257534425,0.2584021922805788,0.0,0.469929,49.027976989746094,16.778858184814453,10.149362564086914,-2.0979761090113076,0.30645806153973254,0.2104000146833343,0.4776431333353313,-4.497104772603265,23.752065768417364,0.469929,2.0,,0.1243964215433124,,,6.21982107716562,
